id,split,label,base_pie,tsne_x,tsne_y
55_lit_5,unseen,0,שבר שתיקה,-9.396451,-7.5692964
55_lit_6,unseen,0,שבר שתיקה,-21.69559,12.547916
55_lit_7,unseen,0,שבר שתיקה,-25.37248,14.585001
55_lit_8,unseen,0,שבר שתיקה,-22.45852,13.813905
55_lit_9,unseen,0,שבר שתיקה,14.145068,0.75673676
55_lit_10,unseen,0,שבר שתיקה,13.948729,0.7638747
55_lit_11,unseen,0,שבר שתיקה,13.21977,0.6652053
55_lit_12,unseen,0,שבר שתיקה,-7.6004415,8.361568
55_lit_13,unseen,0,שבר שתיקה,-21.43871,9.119773
55_lit_14,unseen,0,שבר שתיקה,1.3850329,3.6439111
55_lit_15,unseen,0,שבר שתיקה,-8.69446,10.102076
55_lit_16,unseen,0,שבר שתיקה,-1.2302455,3.2174404
55_lit_17,unseen,0,שבר שתיקה,-7.3189945,7.8951516
55_lit_18,unseen,0,שבר שתיקה,-34.58279,-1.4285941
55_lit_19,unseen,0,שבר שתיקה,-15.658653,-0.9275346
55_lit_20,unseen,0,שבר שתיקה,29.365826,-7.074359
55_lit_21,unseen,0,שבר שתיקה,12.387378,-1.8102419
55_lit_22,unseen,0,שבר שתיקה,9.933461,1.6650972
55_lit_23,unseen,0,שבר שתיקה,-18.241796,-10.463803
55_lit_24,unseen,0,שבר שתיקה,3.3213985,3.596638
55_lit_25,unseen,0,שבר שתיקה,-31.28067,15.244636
55_lit_26,unseen,0,שבר שתיקה,-5.0096807,6.989475
55_lit_27,unseen,0,שבר שתיקה,-31.118046,14.6142
55_lit_28,unseen,0,שבר שתיקה,-6.240878,7.3020263
55_lit_29,unseen,0,שבר שתיקה,-3.7642324,6.672614
55_lit_30,unseen,0,שבר שתיקה,11.109942,1.0692797
55_lit_31,unseen,0,שבר שתיקה,10.192207,0.48867482
55_lit_32,unseen,0,שבר שתיקה,11.540948,-0.047722757
55_lit_33,unseen,0,שבר שתיקה,11.411586,0.51110893
55_lit_34,unseen,0,שבר שתיקה,11.980104,-1.1798742
55_lit_35,unseen,0,שבר שתיקה,8.777678,0.30536324
55_lit_36,unseen,0,שבר שתיקה,9.956962,1.3948579
55_lit_37,unseen,0,שבר שתיקה,-8.627208,10.03194
55_lit_38,unseen,0,שבר שתיקה,30.765985,7.907744
55_lit_39,unseen,0,שבר שתיקה,-5.798853,8.71203
55_lit_40,unseen,0,שבר שתיקה,12.012206,-1.2707392
55_fig_1,unseen,1,שבר שתיקה,-11.528244,-7.8917594
55_fig_2,unseen,1,שבר שתיקה,-24.924543,10.915682
55_fig_3,unseen,1,שבר שתיקה,-17.143158,-19.757448
55_fig_4,unseen,1,שבר שתיקה,-11.381938,-8.715498
55_fig_5,unseen,1,שבר שתיקה,-10.144331,-8.850349
55_fig_6,unseen,1,שבר שתיקה,-11.658004,-10.910598
55_fig_7,unseen,1,שבר שתיקה,-11.452847,-9.029416
55_fig_8,unseen,1,שבר שתיקה,-11.435041,-9.464804
55_fig_9,unseen,1,שבר שתיקה,-12.014883,-9.595037
55_fig_10,unseen,1,שבר שתיקה,-25.018421,10.9279995
55_fig_11,unseen,1,שבר שתיקה,-32.201267,7.695425
55_fig_12,unseen,1,שבר שתיקה,-21.128798,10.051107
55_fig_13,unseen,1,שבר שתיקה,-21.574207,7.9712477
55_fig_14,unseen,1,שבר שתיקה,-21.229502,8.113323
55_fig_15,unseen,1,שבר שתיקה,-22.025099,7.601149
55_fig_16,unseen,1,שבר שתיקה,-22.744364,7.872076
55_fig_17,unseen,1,שבר שתיקה,-20.298351,6.1264744
55_fig_18,unseen,1,שבר שתיקה,-24.959787,9.415547
55_fig_19,unseen,1,שבר שתיקה,-17.372244,12.328527
55_fig_20,unseen,1,שבר שתיקה,-18.067066,10.837024
55_fig_21,unseen,1,שבר שתיקה,-16.958199,11.51145
55_fig_22,unseen,1,שבר שתיקה,-32.815018,0.96340513
55_fig_23,unseen,1,שבר שתיקה,-25.55175,8.147411
55_fig_24,unseen,1,שבר שתיקה,-27.264963,9.087374
55_fig_25,unseen,1,שבר שתיקה,-26.494883,9.160494
55_fig_26,unseen,1,שבר שתיקה,-27.800817,8.206161
55_fig_27,unseen,1,שבר שתיקה,-18.67978,11.800128
55_fig_28,unseen,1,שבר שתיקה,-25.205563,8.12041
55_fig_29,unseen,1,שבר שתיקה,-20.029394,8.407188
55_fig_30,unseen,1,שבר שתיקה,-23.1798,-0.69960743
55_fig_31,unseen,1,שבר שתיקה,-16.786945,9.301101
55_fig_32,unseen,1,שבר שתיקה,-17.279562,13.714254
55_fig_33,unseen,1,שבר שתיקה,-18.047829,12.234845
55_fig_34,unseen,1,שבר שתיקה,-17.17931,9.144074
55_fig_35,unseen,1,שבר שתיקה,-16.573563,8.81168
55_fig_36,unseen,1,שבר שתיקה,-16.581139,7.625037
55_fig_37,unseen,1,שבר שתיקה,-17.55679,8.767896
55_fig_38,unseen,1,שבר שתיקה,-17.480263,10.730374
55_fig_39,unseen,1,שבר שתיקה,-33.639885,14.669766
55_fig_40,unseen,1,שבר שתיקה,-33.278297,13.174286
