id,split,label,base_pie,tsne_x,tsne_y
55_lit_10,unseen,0,שבר שתיקה,-28.950914,-9.668327
55_lit_11,unseen,0,שבר שתיקה,-33.087753,20.808533
55_lit_12,unseen,0,שבר שתיקה,23.979925,4.9258046
55_lit_13,unseen,0,שבר שתיקה,43.30048,-12.875613
55_lit_14,unseen,0,שבר שתיקה,-25.715878,0.4768861
55_lit_15,unseen,0,שבר שתיקה,19.275269,4.092887
55_lit_16,unseen,0,שבר שתיקה,17.95449,5.589066
55_lit_17,unseen,0,שבר שתיקה,39.447495,-8.3115
55_lit_18,unseen,0,שבר שתיקה,34.82637,-8.122349
55_lit_19,unseen,0,שבר שתיקה,-17.136398,15.16822
55_lit_20,unseen,0,שבר שתיקה,-28.66619,18.586779
55_lit_21,unseen,0,שבר שתיקה,-21.197376,16.134802
55_lit_22,unseen,0,שבר שתיקה,22.671247,6.537598
55_lit_23,unseen,0,שבר שתיקה,39.466564,-1.8035474
55_lit_24,unseen,0,שבר שתיקה,-8.255982,15.2888
55_lit_25,unseen,0,שבר שתיקה,20.922907,6.110069
55_lit_26,unseen,0,שבר שתיקה,-27.639488,8.029535
55_lit_27,unseen,0,שבר שתיקה,15.850746,12.50726
55_lit_28,unseen,0,שבר שתיקה,-28.999798,18.363462
55_lit_29,unseen,0,שבר שתיקה,-16.840313,9.714807
55_lit_30,unseen,0,שבר שתיקה,-40.793247,-20.823088
55_lit_31,unseen,0,שבר שתיקה,-41.01556,-20.228542
55_lit_32,unseen,0,שבר שתיקה,-46.988857,-16.404182
55_lit_33,unseen,0,שבר שתיקה,-13.570225,11.804944
55_lit_34,unseen,0,שבר שתיקה,-27.677494,0.8611802
55_lit_35,unseen,0,שבר שתיקה,9.985352,11.103082
55_lit_36,unseen,0,שבר שתיקה,-11.962298,11.473364
55_lit_37,unseen,0,שבר שתיקה,-15.770765,10.372406
55_lit_38,unseen,0,שבר שתיקה,-27.713287,-0.64722055
55_lit_39,unseen,0,שבר שתיקה,2.769272,18.685856
55_lit_40,unseen,0,שבר שתיקה,-19.073545,8.2041235
55_fig_1,unseen,1,שבר שתיקה,27.373163,-5.0895023
55_fig_2,unseen,1,שבר שתיקה,37.64559,-8.431478
55_fig_3,unseen,1,שבר שתיקה,21.66518,5.071089
55_fig_4,unseen,1,שבר שתיקה,39.713367,-22.221167
55_fig_5,unseen,1,שבר שתיקה,19.749277,9.476663
55_fig_6,unseen,1,שבר שתיקה,31.58043,6.1644597
55_fig_7,unseen,1,שבר שתיקה,37.20637,-19.112152
55_fig_8,unseen,1,שבר שתיקה,41.39019,-16.0905
55_fig_9,unseen,1,שבר שתיקה,27.67421,-4.9549246
55_fig_10,unseen,1,שבר שתיקה,22.669601,4.9572034
55_fig_11,unseen,1,שבר שתיקה,39.02136,-23.2091
55_fig_12,unseen,1,שבר שתיקה,15.701931,10.574628
55_fig_13,unseen,1,שבר שתיקה,41.2609,-17.135681
55_fig_14,unseen,1,שבר שתיקה,42.17719,-15.522541
55_fig_15,unseen,1,שבר שתיקה,40.164505,-14.6322155
55_fig_16,unseen,1,שבר שתיקה,16.636497,8.866797
55_fig_17,unseen,1,שבר שתיקה,39.264683,-23.03042
55_fig_18,unseen,1,שבר שתיקה,19.104496,6.4982677
55_fig_19,unseen,1,שבר שתיקה,36.9805,-5.4640517
55_fig_20,unseen,1,שבר שתיקה,27.887445,1.2280445
55_fig_21,unseen,1,שבר שתיקה,21.888796,8.424209
55_fig_22,unseen,1,שבר שתיקה,40.138916,-6.94362
55_fig_23,unseen,1,שבר שתיקה,18.076645,6.584663
55_fig_24,unseen,1,שבר שתיקה,32.291748,-1.7974684
55_fig_25,unseen,1,שבר שתיקה,33.70028,-1.527068
55_fig_26,unseen,1,שבר שתיקה,29.798466,-5.4858513
55_fig_27,unseen,1,שבר שתיקה,14.95143,9.00527
55_fig_28,unseen,1,שבר שתיקה,17.769325,8.229002
55_fig_29,unseen,1,שבר שתיקה,42.64734,-17.76447
55_fig_30,unseen,1,שבר שתיקה,35.959736,-24.585367
55_fig_31,unseen,1,שבר שתיקה,34.04649,-2.8298411
55_fig_32,unseen,1,שבר שתיקה,35.37527,-8.831825
55_fig_33,unseen,1,שבר שתיקה,33.48299,-17.510406
55_fig_34,unseen,1,שבר שתיקה,40.30089,-17.710367
55_fig_35,unseen,1,שבר שתיקה,40.010098,-19.598673
55_fig_36,unseen,1,שבר שתיקה,44.7306,-19.270252
55_fig_37,unseen,1,שבר שתיקה,34.433426,-3.8866112
55_fig_38,unseen,1,שבר שתיקה,39.938972,-18.16432
55_fig_39,unseen,1,שבר שתיקה,37.077316,-17.694363
55_fig_40,unseen,1,שבר שתיקה,40.57073,-8.266593
